date,customer_id,bet_value,win,commission
2017-04-08 16:59:06,ID-88,58.17532776481463,1,5.817532776481464
2017-12-02 15:06:44,ID-54,82.13677096157829,0,0.0
2018-10-30 09:37:01,ID-25,97.81719392731146,1,9.781719392731148
2018-09-12 10:11:02,ID-11,34.15893570014816,0,0.0
2018-09-26 07:36:24,ID-8,65.94964960732962,1,6.594964960732963
2018-01-26 20:11:49,ID-18,57.234747331181524,0,0.0
2016-02-05 21:31:43,ID-2,17.830120254153076,1,1.7830120254153077
2017-03-29 18:28:05,ID-65,48.79186772596728,0,0.0
2018-01-07 20:25:45,ID-12,112.50622968823065,0,0.0
2018-09-15 12:00:32,ID-8,143.9726590653505,1,14.397265906535052
2018-04-15 20:36:05,ID-33,131.99839390550775,1,13.199839390550776
2018-05-09 17:12:19,ID-82,37.54954899645029,1,3.7549548996450293
2018-09-25 00:08:54,ID-25,100.70127740615659,1,10.07012774061566
2016-11-11 06:05:47,ID-20,64.42889493541676,0,0.0
2018-08-04 21:29:13,ID-70,62.39468546474698,1,6.239468546474698
2018-10-02 20:36:30,ID-71,52.23298650288216,1,5.223298650288217
2017-01-11 23:22:15,ID-44,67.84062125105572,0,0.0
2017-05-13 03:43:14,ID-19,50.03606872740433,0,0.0
2016-08-11 23:10:15,ID-7,44.2747301263924,0,0.0
2016-07-09 08:43:15,ID-6,48.19033715033888,1,4.819033715033888
2018-05-10 07:03:15,ID-47,30.01621231950937,1,3.001621231950937
2017-08-03 02:30:37,ID-30,52.05031234179566,1,5.205031234179566
2018-07-14 22:23:01,ID-27,26.598185615695215,0,0.0
2017-01-04 06:06:48,ID-28,40.85168002020285,1,4.085168002020285
2016-03-01 05:07:53,ID-2,43.3842336961232,1,4.33842336961232
2018-07-13 00:48:42,ID-97,168.73507594579942,1,16.873507594579944
2017-08-23 16:26:31,ID-76,50.5917200774788,1,5.05917200774788
2017-10-27 00:20:51,ID-77,73.36645502102186,0,0.0
2017-04-11 00:06:28,ID-26,67.23496865759806,0,0.0
2017-11-01 04:23:40,ID-24,46.86161211314588,0,0.0
2016-02-29 04:34:38,ID-90,32.12679204624907,0,0.0
2016-10-31 23:57:51,ID-20,51.112298321021626,0,0.0
2017-02-20 19:32:37,ID-0,18.237918715328956,0,0.0
2016-06-04 07:50:07,ID-43,19.47915273096409,1,1.9479152730964089
2016-05-06 21:24:30,ID-3,15.544545912979746,0,0.0
2017-11-11 20:53:51,ID-84,77.49394860532107,1,7.749394860532107
2018-01-27 07:33:18,ID-15,47.805593071705815,1,4.780559307170582
2017-05-22 14:21:22,ID-29,81.31240289652405,1,8.131240289652405
2017-09-10 07:00:54,ID-61,40.66834828743294,0,0.0
2016-08-30 06:29:24,ID-38,24.253977193317745,0,0.0
2016-08-29 17:41:17,ID-91,89.51095049475525,0,0.0
2016-11-18 21:40:47,ID-20,26.421764611918938,0,0.0
2016-11-19 17:55:29,ID-45,53.76939211947646,0,0.0
2017-08-18 13:40:38,ID-61,75.65064915212048,1,7.565064915212048
2018-05-30 04:59:03,ID-67,95.79037772824869,0,0.0
2018-04-29 08:01:20,ID-67,86.4491346238546,1,8.64491346238546
2018-01-11 15:46:42,ID-12,42.27054140116921,0,0.0
2018-06-16 15:22:54,ID-82,125.72911293328819,1,12.57291129332882
2016-06-24 05:22:21,ID-6,20.32516187918513,1,2.0325161879185134
2018-08-07 10:06:36,ID-79,44.72643964922531,0,0.0
2018-09-02 03:16:13,ID-96,83.95605712325207,1,8.395605712325207
2017-12-12 08:47:15,ID-54,61.76627585549437,0,0.0
2018-08-30 07:13:34,ID-11,78.25823139997551,1,7.825823139997552
2018-01-16 13:20:12,ID-18,58.16568886288883,0,0.0
2017-06-03 06:42:55,ID-66,91.77090401868955,0,0.0
2017-01-12 19:43:36,ID-14,50.36143406855201,1,5.036143406855201
2017-02-25 00:49:15,ID-53,27.0143549469819,0,0.0
2016-11-25 14:55:18,ID-57,37.77598661513136,0,0.0
2018-08-21 01:32:38,ID-79,95.55689946370511,1,9.555689946370512
2017-09-19 18:47:56,ID-76,66.61173289006439,1,6.661173289006439
2016-06-05 01:43:25,ID-3,62.39449988057336,1,6.239449988057337
2018-08-01 04:12:47,ID-22,37.26734927976741,0,0.0
2017-08-13 01:10:06,ID-61,81.97790090763071,0,0.0
2018-04-07 17:09:01,ID-50,88.64556963475397,1,8.864556963475398
2016-04-06 22:25:35,ID-23,40.79056219394148,1,4.079056219394149
2017-06-20 22:04:44,ID-36,72.7541344741516,0,0.0
2016-04-05 19:44:29,ID-46,38.14552535222867,1,3.814552535222867
2018-06-28 02:39:59,ID-78,151.86201275104386,1,15.186201275104388
2018-03-26 07:41:08,ID-83,35.46945626827613,0,0.0
2018-07-15 00:33:36,ID-78,61.687827715442495,0,0.0
2017-07-05 04:50:40,ID-66,56.812201252799355,0,0.0
2017-08-01 22:12:07,ID-61,67.19579812585125,0,0.0
2017-01-16 02:38:35,ID-14,44.273798566576644,1,4.427379856657665
2016-07-19 21:44:00,ID-7,70.05279302613357,0,0.0
2017-10-10 18:02:47,ID-40,56.567777747918846,0,0.0
2018-08-13 00:35:22,ID-70,76.39127218190872,0,0.0
2018-11-10 16:10:56,ID-74,58.36080019492995,1,5.836080019492996
2018-06-08 07:22:25,ID-82,94.23500136160551,0,0.0
2016-10-16 04:42:43,ID-56,41.82675307532347,1,4.182675307532347
2016-05-20 00:20:22,ID-62,70.59642729612284,0,0.0
2018-08-26 08:10:12,ID-71,126.64852052931842,1,12.664852052931842
2018-02-16 23:33:23,ID-15,79.99383447216519,0,0.0
2017-10-31 08:40:45,ID-75,52.93326243607366,0,0.0
2016-11-28 00:40:44,ID-95,37.50992839687787,1,3.750992839687787
2018-01-08 01:36:01,ID-12,78.78186913239583,0,0.0
2016-10-13 11:55:54,ID-98,29.589063736220467,1,2.958906373622047
2016-01-15 10:05:46,ID-48,9.955699848399952,1,0.9955699848399953
2017-12-16 14:24:30,ID-77,77.11786282210855,1,7.711786282210856
2018-01-31 15:26:49,ID-15,45.86616086789002,1,4.586616086789002
2017-01-02 17:41:55,ID-44,59.27940955491809,1,5.92794095549181
2016-02-22 17:14:13,ID-2,35.74312930092557,1,3.5743129300925567
2018-12-13 23:02:59,ID-55,98.57704601483138,1,9.857704601483139
2018-01-25 17:46:49,ID-12,57.51484437630279,1,5.751484437630279
2017-09-21 01:12:12,ID-9,92.9522168220547,1,9.29522168220547
2016-09-20 12:49:14,ID-98,29.265699047690138,0,0.0
2017-11-12 00:52:21,ID-84,88.82375073772033,1,8.882375073772034
2016-01-02 22:39:17,ID-99,51.06515999889062,1,5.106515999889062
2018-01-12 02:14:57,ID-15,65.51456895855034,0,0.0
2016-09-24 05:19:30,ID-20,36.41514989496743,1,3.641514989496743
2017-11-30 23:15:01,ID-89,70.47065986219926,1,7.047065986219926
2017-04-11 23:54:07,ID-29,25.550917880856808,0,0.0
2018-12-20 06:42:49,ID-17,105.31129025566716,1,10.531129025566717
2016-04-27 10:19:20,ID-72,48.59767737170985,1,4.859767737170985
2016-01-18 00:19:17,ID-60,21.541386107318697,0,0.0
2017-04-28 18:26:23,ID-88,69.8433615326515,1,6.984336153265151
2018-09-01 08:57:54,ID-37,80.01315009265019,1,8.001315009265019
2017-05-02 05:41:54,ID-36,82.07171796736606,0,0.0
2016-05-02 19:23:47,ID-72,21.53066444359196,0,0.0
2018-03-20 23:19:52,ID-39,48.643293795610575,0,0.0
2016-11-07 06:08:03,ID-52,51.18802032410214,1,5.118802032410215
2016-09-30 10:26:42,ID-52,46.41267879358624,0,0.0
2016-10-31 05:03:24,ID-52,34.035636846900445,1,3.4035636846900448
2018-05-31 09:21:38,ID-22,89.7435836586963,0,0.0
2016-05-02 13:50:40,ID-3,41.16282979500156,1,4.116282979500156
2016-11-18 10:25:14,ID-14,45.614868304096944,0,0.0
2018-01-20 01:13:25,ID-12,61.834437226951806,0,0.0
2018-09-16 22:38:34,ID-37,102.56170517333555,0,0.0
2018-11-04 01:31:48,ID-93,95.18195775226334,0,0.0
2016-09-01 04:17:11,ID-35,62.940908724554816,0,0.0
2017-08-16 11:00:55,ID-4,39.396245523204044,0,0.0
2018-11-12 05:23:13,ID-8,57.536115827866304,1,5.753611582786631
2017-10-09 11:50:46,ID-40,54.49765090317946,1,5.449765090317946
2018-09-15 13:06:45,ID-37,32.34415617181664,1,3.2344156171816643
2018-05-21 12:43:14,ID-13,79.81744753310177,0,0.0
2016-10-27 20:52:04,ID-57,51.937231253559005,0,0.0
2018-06-21 18:01:47,ID-80,129.89008967036307,1,12.989008967036307
2017-06-10 21:47:27,ID-4,58.8989076279927,1,5.88989076279927
2017-11-17 13:09:33,ID-40,56.106430332166454,1,5.610643033216646
2018-02-28 14:15:55,ID-15,54.76855085379916,0,0.0
2017-04-14 18:13:44,ID-29,51.131909525878115,0,0.0
2016-05-17 11:10:59,ID-23,34.47922379479949,0,0.0
2018-03-27 04:31:54,ID-50,36.69147281287104,1,3.6691472812871044
2018-10-01 19:59:08,ID-37,121.46517206682458,1,12.146517206682459
2018-01-05 16:13:00,ID-94,61.27224630936347,0,0.0
2017-08-23 00:13:34,ID-86,62.87245130377369,1,6.287245130377369
2017-04-22 15:09:27,ID-65,59.483980386761345,1,5.948398038676135
2017-07-05 15:11:49,ID-5,33.93001177011685,0,0.0
2017-04-03 11:23:25,ID-29,50.539046087708044,1,5.053904608770805
2017-10-26 06:00:01,ID-89,75.77033120847076,0,0.0
2017-12-11 11:03:24,ID-94,64.41741553782391,0,0.0
2018-08-23 10:13:08,ID-71,62.6535127432768,0,0.0
2017-03-25 16:52:34,ID-26,35.3735434044723,1,3.53735434044723
2017-01-26 04:07:14,ID-1,70.0302414942942,1,7.003024149429421
2016-12-28 22:01:25,ID-14,82.30753937263529,0,0.0
2016-10-18 23:09:21,ID-56,44.082840161048054,0,0.0
2018-03-03 19:44:34,ID-39,26.589873605326122,1,2.6589873605326124
2016-04-22 04:20:24,ID-92,45.27687997710999,0,0.0
2016-05-09 00:27:06,ID-3,48.74183086861354,0,0.0
2018-08-28 07:22:30,ID-87,49.833607489022555,1,4.983360748902256
2016-12-30 22:28:08,ID-14,57.330890403408,1,5.733089040340801
2017-07-12 05:43:55,ID-30,43.444801440768316,1,4.344480144076832
2016-10-28 01:17:29,ID-20,64.61515126253758,0,0.0
2017-04-21 07:57:05,ID-88,54.669650329597225,1,5.466965032959723
2018-08-17 17:20:44,ID-79,72.4991582466245,0,0.0
2018-02-19 03:27:15,ID-41,94.21600688145253,1,9.421600688145253
2017-10-20 09:47:17,ID-76,56.455381511124216,0,0.0
2016-08-16 10:25:35,ID-7,27.9883053739321,0,0.0
2017-08-26 12:33:41,ID-76,73.6241067356485,1,7.36241067356485
2017-08-05 13:38:54,ID-34,48.81215568479353,1,4.8812155684793535
2018-08-03 06:34:57,ID-22,55.871121182437044,1,5.587112118243705
2017-09-01 14:33:32,ID-76,64.74846639757696,0,0.0
2017-04-27 15:08:14,ID-49,52.31377530939698,1,5.231377530939699
2017-03-20 08:53:09,ID-88,50.5210629539571,0,0.0
2017-04-14 23:37:07,ID-65,57.45664296136416,0,0.0
2018-10-28 12:03:45,ID-58,91.7128907158891,1,9.17128907158891
2016-06-17 20:29:31,ID-3,39.666033923498766,1,3.9666033923498767
2017-02-06 04:20:12,ID-26,52.761830385365265,0,0.0
2016-05-10 08:03:16,ID-72,38.894277411617004,1,3.8894277411617004
2018-03-04 17:44:27,ID-50,64.44570342257677,1,6.444570342257677
2018-10-13 00:10:37,ID-25,81.29990916098382,0,0.0
2018-10-29 20:12:21,ID-58,170.28363076891478,1,17.028363076891477
2016-03-23 05:59:20,ID-23,55.2674775991573,0,0.0
2018-01-23 20:28:35,ID-39,79.65631417669277,1,7.965631417669278
2017-07-03 00:54:38,ID-66,85.56882869889883,0,0.0
2018-06-27 04:58:44,ID-78,184.54448869261125,1,18.454448869261125
2017-11-16 23:57:58,ID-75,67.23544037005809,0,0.0
2016-01-24 04:23:16,ID-48,36.88370418406457,0,0.0
2016-10-22 16:48:48,ID-56,53.40728994949423,1,5.340728994949423
2017-06-12 12:41:38,ID-36,47.645433698572134,1,4.764543369857214
2018-04-20 12:31:23,ID-16,81.01537914133664,0,0.0
2016-05-22 00:11:02,ID-72,32.60158543394804,0,0.0
2016-05-06 15:18:55,ID-73,9.467263709641504,1,0.9467263709641505
2016-06-13 03:07:25,ID-43,39.57000143109098,1,3.957000143109098
2018-03-21 21:28:00,ID-47,101.90102904106061,1,10.190102904106062
2016-02-19 03:03:52,ID-90,18.457774405274638,0,0.0
2017-05-31 03:06:12,ID-36,55.89657018599925,1,5.589657018599926
2016-10-08 22:50:02,ID-20,16.430031466616395,1,1.6430031466616395
2016-12-28 12:37:25,ID-44,33.40576941402395,1,3.340576941402395
2016-12-31 14:54:33,ID-44,67.60585517646453,1,6.7605855176464535
2016-05-05 19:40:04,ID-72,33.66030148584224,0,0.0
2018-02-09 09:52:11,ID-39,65.1957827783819,1,6.51957827783819
2018-12-25 06:28:48,ID-17,137.3350220038065,0,0.0
2017-05-29 11:07:20,ID-36,61.90839302937972,1,6.190839302937972
2017-05-07 08:13:15,ID-88,66.2517358554258,1,6.625173585542581
2017-11-26 19:17:25,ID-40,53.4636476055207,0,0.0
2016-05-04 17:30:45,ID-23,44.618854865966846,0,0.0
2017-08-10 17:29:26,ID-76,72.41053498503874,1,7.241053498503874
2017-03-05 04:06:16,ID-53,68.34686031196635,1,6.834686031196636
2017-12-24 09:36:06,ID-89,78.3524693402087,0,0.0
2017-12-05 16:44:07,ID-89,67.76008710870087,1,6.776008710870087
2018-02-20 10:09:27,ID-39,50.429841494628505,0,0.0
2018-01-18 08:09:23,ID-39,50.66298299476897,0,0.0
2016-02-01 15:04:17,ID-99,18.686643094720726,0,0.0
2016-08-06 00:31:11,ID-10,43.070057437739166,0,0.0
2018-11-09 00:32:34,ID-25,63.70188411853822,0,0.0
2016-04-02 19:17:03,ID-72,43.26960731126874,1,4.326960731126874
2017-03-07 09:05:46,ID-42,36.89850269672589,1,3.6898502696725894
2017-03-13 15:56:00,ID-69,49.630024589417644,0,0.0
2016-09-29 06:28:58,ID-98,58.29259193213567,0,0.0
2016-01-09 18:02:29,ID-60,42.14033557806909,0,0.0
2017-01-19 13:06:10,ID-44,43.46119180310947,1,4.346119180310947
2017-05-23 05:24:19,ID-29,34.45515841860576,1,3.4455158418605762
2017-11-25 23:48:01,ID-40,46.32349886031135,0,0.0
2018-04-02 15:12:13,ID-47,99.42352626769295,1,9.942352626769296
2017-09-17 14:18:29,ID-61,46.66937966934529,1,4.666937966934529
2016-01-05 06:24:09,ID-48,18.227663759965807,1,1.8227663759965809
2018-08-23 16:05:39,ID-96,82.68146239586619,0,0.0
2017-11-19 07:49:10,ID-40,69.58902889388878,0,0.0
2017-09-04 19:10:50,ID-86,65.8544815206169,0,0.0
2016-01-05 22:12:55,ID-60,23.121781092542083,0,0.0
2017-10-02 11:00:56,ID-76,87.21594316813932,0,0.0
2017-08-15 15:23:58,ID-61,69.18660461107082,0,0.0
2018-02-28 18:01:03,ID-41,88.62407010372536,1,8.862407010372536
2017-01-26 02:47:49,ID-21,70.98245985982426,1,7.098245985982427
2017-11-04 11:08:35,ID-54,53.239907839349236,1,5.323990783934924
2018-07-01 02:17:25,ID-78,168.73344061754378,1,16.873344061754377
2018-09-07 00:59:07,ID-11,90.42641051781962,0,0.0
2016-06-28 19:58:52,ID-3,30.92933177124388,0,0.0
2017-08-31 05:45:15,ID-86,51.395964707932094,1,5.13959647079321
2018-04-12 01:20:18,ID-50,44.75650931116736,0,0.0
2018-08-17 02:22:21,ID-87,97.93516074266586,1,9.793516074266586
2017-12-09 18:21:06,ID-89,79.92378528860297,1,7.992378528860297
2017-02-07 10:44:58,ID-1,70.10597451088225,1,7.010597451088225
2016-07-03 15:13:26,ID-38,32.31596251053316,1,3.2315962510533165
2017-12-22 13:11:24,ID-94,63.23574293291172,1,6.3235742932911725
2017-08-10 15:24:23,ID-4,70.80440044982248,0,0.0
2016-05-30 08:28:43,ID-3,32.25512957325751,1,3.2255129573257513
2016-08-28 23:39:39,ID-91,31.6101265572083,1,3.16101265572083
2017-10-31 00:56:23,ID-84,50.59745577416086,1,5.059745577416087
2018-04-02 10:52:00,ID-50,76.6633957462236,1,7.66633957462236
2017-05-11 01:08:03,ID-29,65.85981882633766,1,6.585981882633766
2018-12-22 17:02:38,ID-17,82.95467460184378,0,0.0
2017-01-21 12:06:03,ID-28,71.20523761207286,0,0.0
2016-02-16 02:13:36,ID-85,18.910998303981124,0,0.0
2018-10-19 01:22:58,ID-58,66.62290670038713,1,6.662290670038714
2018-07-09 09:47:58,ID-79,148.57636447498393,1,14.857636447498393
2016-08-27 17:41:36,ID-35,36.24578795077794,0,0.0
2017-01-16 04:44:25,ID-21,66.66872214353151,0,0.0
2018-12-28 07:14:55,,92.78403801793696,1,9.278403801793697
2017-11-23 15:47:47,ID-89,61.43766950342504,0,0.0
2017-09-26 04:20:23,ID-9,51.695961478112174,1,5.169596147811218
2018-11-29 02:16:04,ID-17,69.98815456499632,1,6.998815456499632
2018-12-06 19:41:42,ID-58,66.67118676381963,1,6.667118676381964
2017-04-22 18:43:19,ID-29,68.66361339561348,1,6.866361339561348
2016-09-02 19:55:40,ID-51,46.98581099761539,0,0.0
2018-03-13 10:50:33,ID-41,58.938696846328156,1,5.893869684632816
2017-06-30 17:39:16,ID-34,93.1096439119195,0,0.0
2017-12-11 21:55:43,ID-77,73.81974658198473,1,7.381974658198473
2018-04-16 20:53:06,ID-50,118.14268238945623,1,11.814268238945623
2018-03-23 16:53:27,ID-16,63.16870914446011,0,0.0
2018-07-05 22:09:13,ID-78,104.56603560808372,0,0.0
2016-10-26 16:16:54,ID-57,40.90892285612914,1,4.090892285612914
2017-01-11 07:20:41,ID-14,36.67028443930649,0,0.0
2016-12-08 02:39:52,ID-95,34.616148635074744,0,0.0
2018-09-22 09:16:33,ID-71,56.75349940333885,1,5.675349940333885
2017-04-11 00:45:20,ID-49,51.66422542669034,0,0.0
2017-09-05 20:19:45,ID-86,72.09205669865571,1,7.209205669865572
2018-06-11 05:45:15,ID-82,69.97843134621931,0,0.0
2018-11-16 00:56:36,ID-17,37.05750576044468,0,0.0
2017-03-24 22:05:53,ID-29,58.86801948664831,1,5.886801948664831
2017-03-01 12:42:49,ID-69,65.21479832191497,0,0.0
2017-02-26 01:04:10,ID-0,66.16028005128106,0,0.0
2018-08-08 18:07:58,ID-27,100.41003340858761,0,0.0
2018-09-25 02:38:11,ID-11,67.83543716347201,0,0.0
2018-06-14 03:20:00,ID-13,142.63599329441337,1,14.263599329441337
2016-07-20 09:10:14,ID-62,40.411922564203806,0,0.0
2016-04-11 20:24:53,ID-31,40.60244203329767,1,4.060244203329767
2016-07-25 09:13:36,ID-35,43.393770519007134,0,0.0
2017-05-11 17:54:31,ID-5,30.400316430008868,1,3.040031643000887
2016-02-26 07:43:55,ID-2,40.936902382973734,0,0.0
2017-06-15 09:44:14,ID-5,46.528880422448765,0,0.0
2017-04-03 18:23:40,ID-26,61.39185433967912,1,6.139185433967913
2018-09-19 23:53:09,ID-25,84.13280589420799,1,8.413280589420799
2018-09-30 13:58:41,ID-87,142.20297735132525,0,0.0
2016-03-02 07:01:29,ID-60,64.99619229789283,0,0.0
2017-04-16 23:03:46,ID-19,65.70918722165776,0,0.0
2017-04-18 11:31:29,ID-49,43.15515655358912,0,0.0
2016-10-13 05:55:01,ID-95,34.815126759571,1,3.4815126759571005
2017-08-04 06:23:12,ID-61,30.61440101250771,1,3.061440101250771
2016-10-16 23:59:36,ID-20,61.930828448324526,1,6.193082844832453
2018-11-15 11:21:47,ID-74,118.20094007267716,1,11.820094007267716
2017-12-26 06:08:03,ID-12,65.34724320879026,0,0.0
2018-09-01 01:16:55,ID-71,117.52894592121781,1,11.752894592121782
2017-05-05 21:23:37,ID-65,55.621196296760715,0,0.0
2018-04-11 14:03:02,ID-41,51.8666967237564,1,5.18666967237564
2017-12-07 22:23:54,ID-24,56.04679009647933,1,5.604679009647933
2017-11-09 09:22:34,ID-40,59.600937675366,1,5.9600937675366
2016-09-08 04:57:37,ID-98,51.86401532877763,0,0.0
2016-01-12 23:23:59,ID-48,8.770703944510696,0,0.0
2016-06-19 04:26:03,ID-73,53.76271734273451,0,0.0
2017-10-12 14:59:15,ID-76,33.59678399548983,0,0.0
2016-10-31 18:34:06,ID-57,51.58034591391388,0,0.0
2018-12-19 05:23:22,ID-17,78.74846887344681,1,7.874846887344681
2016-08-10 05:56:54,ID-10,34.44642149759569,0,0.0
2018-12-08 14:37:02,ID-17,118.21705258258336,1,11.821705258258337
2016-09-22 21:09:42,ID-52,47.93952266889355,1,4.793952266889355
2016-07-26 10:35:35,ID-51,58.05180820976172,1,5.805180820976172
2018-12-06 00:02:35,ID-74,104.57087162311137,0,0.0
2017-10-22 08:34:11,ID-84,68.25808665997128,1,6.825808665997129
2018-04-29 09:48:40,ID-67,44.402602508753745,0,0.0
2017-01-28 02:19:23,ID-69,28.382858962802224,0,0.0
2018-11-05 13:21:48,ID-25,95.51851263170177,0,0.0
2017-07-13 08:43:23,ID-4,88.30528360723395,0,0.0
2016-01-09 17:37:14,ID-99,11.079235895881276,1,1.1079235895881276
2018-03-11 23:43:40,ID-15,50.244105347416664,1,5.0244105347416665
2017-02-19 04:26:18,ID-42,68.81557616995705,0,0.0
2017-06-30 09:33:48,ID-4,15.20566114292868,0,0.0
2018-06-21 15:57:50,ID-78,118.82053345926874,1,11.882053345926876
2018-02-01 14:10:47,ID-41,84.63166041485574,1,8.463166041485575
2018-07-06 01:27:15,ID-80,198.88295286086088,0,0.0
2016-07-04 04:10:02,ID-32,25.683035550483943,1,2.5683035550483946
2017-08-12 06:02:32,ID-61,36.792009612141555,0,0.0
2018-07-12 17:11:30,ID-96,84.22802664605727,1,8.422802664605728
2018-03-20 17:25:23,ID-47,45.24280365489972,1,4.524280365489972
2017-12-23 10:26:37,ID-24,54.299607872619276,1,5.429960787261928
2017-05-22 04:33:50,ID-65,50.76940356465524,1,5.076940356465524
2017-09-04 17:51:12,ID-9,48.785382613469075,1,4.8785382613469075
2017-02-19 16:00:04,ID-42,74.1246358677983,0,0.0
2016-06-05 17:40:00,ID-43,35.92495446246818,0,0.0
2018-09-16 19:25:40,ID-93,122.25953655874083,0,0.0
2016-11-22 02:01:27,ID-57,55.93702122115877,0,0.0
2018-04-01 21:18:27,ID-47,84.62851581158452,1,8.462851581158452
2018-11-03 20:10:44,ID-93,45.688307691167886,0,0.0
2018-09-14 09:46:05,ID-25,54.493827512425796,1,5.44938275124258
2017-08-22 05:59:08,ID-86,76.47205386245919,1,7.647205386245919
2018-02-08 16:59:05,ID-12,85.17652939776593,0,0.0
2017-11-17 10:20:50,ID-89,6.066234166572052,1,0.6066234166572052
2018-04-22 22:08:07,ID-82,36.36673701605248,1,3.6366737016052486
2016-11-26 22:43:38,ID-56,12.072273311532,1,1.2072273311532
2018-11-30 07:08:47,ID-58,140.93250448655698,1,14.093250448655699
2017-06-01 02:48:33,ID-5,50.973309045473485,1,5.0973309045473485
2017-09-10 10:27:45,ID-9,81.04691204348835,1,8.104691204348835
2018-08-20 21:35:34,ID-79,67.70800566878603,1,6.770800566878603
2017-08-09 15:23:43,ID-61,65.8964335445991,1,6.589643354459911
2018-05-10 17:00:04,ID-80,67.57367447316003,1,6.757367447316003
2016-06-10 01:08:06,ID-73,12.356248099717831,0,0.0
2017-11-17 16:44:28,ID-84,75.84058842570684,1,7.584058842570684
2016-09-14 07:21:25,ID-35,54.786285268955496,0,0.0
2018-05-03 12:55:37,ID-67,68.89185678257148,1,6.889185678257149
2018-01-08 13:05:53,ID-94,72.46738136969466,0,0.0
